"ID"	"grade"	"cnty"	"dist"	"schl"	"cntyname"	"distname"	"schlname"	"DFG"	"valscllang"	"pplang"	"plang"	"aplang"	"mnscllang"	"paplang"	"paplangnum"	"valsclmath"	"ppmath"	"pmath"	"apmath"	"mnsclmath"	"papmath"	"papmathnum"	"valsclsci"	"ppsci"	"psci"	"apsci"	"mnsclsci"	"papsci"	"papscinum"	"ttltstd"	"ttlpapnam"
10290	"8"	"35"	"0555"	"010"	"SOMERSET  "	"BRIDGEWATER-RARITAN REG"	"BRDGWTR-RARITN MIDDLE SCH"	"I "	"690"	"8.1"	"63.3"	"28.6"	"233.5"	91.90	634.11	"692"	"13.4"	"37.1"	"49.4"	"244.8"	86.50	598.58	"691"	"5.4"	"48.0"	"46.6"	"243.9"	"94.6"	"653.686"	1382.00	1232.69
10291	"8"	"35"	"1610"	"   "	"SOMERSET  "	"FRANKLIN TOWNSHIP"	""	"GH"	"534"	"26.8"	"62.2"	"11.0"	"213.7"	73.20	390.88	"531"	"34.7"	"38.8"	"26.6"	"217.5"	65.40	347.27	"530"	"25.3"	"48.7"	"26.0"	"222.3"	"74.7"	"395.91"	1065.00	738.16
10292	"8"	"35"	"1610"	"160"	"SOMERSET  "	"FRANKLIN TOWNSHIP"	"FRANKLIN MIDDLE"	"GH"	"534"	"26.8"	"62.2"	"11.0"	"213.7"	73.20	390.88	"531"	"34.7"	"38.8"	"26.6"	"217.5"	65.40	347.27	"530"	"25.3"	"48.7"	"26.0"	"222.3"	"74.7"	"395.91"	1065.00	738.16
10293	"8"	"35"	"1810"	"   "	"SOMERSET  "	"GREEN BROOK TWP"	""	"GH"	"125"	"3.2"	"56.0"	"40.8"	"242.2"	96.80	121.00	"126"	"4.8"	"34.1"	"61.1"	"253.0"	95.20	119.95	"126"	"4.0"	"33.3"	"62.7"	"252.9"	"96"	"120.96"	251.00	240.95
10294	"8"	"35"	"1810"	"030"	"SOMERSET  "	"GREEN BROOK TWP"	"GREEN BROOK MIDDLE       "	"GH"	"125"	"3.2"	"56.0"	"40.8"	"242.2"	96.80	121.00	"126"	"4.8"	"34.1"	"61.1"	"253.0"	95.20	119.95	"126"	"4.0"	"33.3"	"62.7"	"252.9"	"96"	"120.96"	251.00	240.95
10295	"8"	"35"	"2170"	"   "	"SOMERSET  "	"HILLSBOROUGH TOWNSHIP"	""	"I "	"589"	"5.3"	"63.7"	"31.1"	"235.3"	94.80	558.37	"589"	"14.9"	"44.7"	"40.4"	"237.7"	85.10	501.23	"588"	"5.4"	"42.3"	"52.2"	"246.3"	"94.5"	"555.66"	1178.00	1059.61
10296	"8"	"35"	"2170"	"035"	"SOMERSET  "	"HILLSBOROUGH TOWNSHIP"	"HILLSBOROUGH MIDDLE      "	"I "	"589"	"5.3"	"63.7"	"31.1"	"235.3"	94.80	558.37	"589"	"14.9"	"44.7"	"40.4"	"237.7"	85.10	501.23	"588"	"5.4"	"42.3"	"52.2"	"246.3"	"94.5"	"555.66"	1178.00	1059.61
10297	"8"	"35"	"3000"	"   "	"SOMERSET  "	"MANVILLE BOROUGH"	""	"CD"	"90"	"14.4"	"78.9"	"6.7"	"216.3"	85.60	77.04	"91"	"44.0"	"41.8"	"14.3"	"204.3"	56.10	51.05	"91"	"18.7"	"58.2"	"23.1"	"223.6"	"81.3"	"73.983"	181.00	128.09
10298	"8"	"35"	"3000"	"065"	"SOMERSET  "	"MANVILLE BOROUGH"	"ALEXANDER BATCHO INTER   "	"CD"	"90"	"14.4"	"78.9"	"6.7"	"216.3"	85.60	77.04	"91"	"44.0"	"41.8"	"14.3"	"204.3"	56.10	51.05	"91"	"18.7"	"58.2"	"23.1"	"223.6"	"81.3"	"73.983"	181.00	128.09
10299	"8"	"35"	"3320"	"   "	"SOMERSET  "	"MONTGOMERY TWP."	""	"J "	"452"	"4.4"	"57.1"	"38.5"	"241.7"	95.60	432.11	"454"	"7.3"	"24.7"	"68.1"	"261.1"	92.80	421.31	"454"	"4.0"	"27.5"	"68.5"	"260.2"	"96"	"435.84"	906.00	853.42
10300	"8"	"35"	"3320"	"070"	"SOMERSET  "	"MONTGOMERY TWP."	"MONTGOMERY MIDDLE        "	"J "	"452"	"4.4"	"57.1"	"38.5"	"241.7"	95.60	432.11	"454"	"7.3"	"24.7"	"68.1"	"261.1"	92.80	421.31	"454"	"4.0"	"27.5"	"68.5"	"260.2"	"96"	"435.84"	906.00	853.42
10301	"8"	"35"	"3670"	"   "	"SOMERSET  "	"NORTH PLAINFIELD BOROUGH"	""	"DE"	"271"	"30.6"	"63.1"	"6.3"	"209.7"	69.40	188.07	"272"	"62.5"	"26.8"	"10.7"	"190.6"	37.50	102.00	"272"	"36.8"	"49.3"	"14.0"	"211.4"	"63.3"	"172.176"	543.00	290.07
10302	"8"	"35"	"3670"	"050"	"SOMERSET  "	"NORTH PLAINFIELD BOROUGH"	"NORTH PLAINFIELD H       "	"DE"	"271"	"30.6"	"63.1"	"6.3"	"209.7"	69.40	188.07	"272"	"62.5"	"26.8"	"10.7"	"190.6"	37.50	102.00	"272"	"36.8"	"49.3"	"14.0"	"211.4"	"63.3"	"172.176"	543.00	290.07
10303	"8"	"35"	"4815"	"   "	"SOMERSET  "	"SOMERSET HILLS"	""	"I "	"143"	"5.6"	"60.1"	"34.3"	"237.8"	94.40	134.99	"143"	"8.4"	"42.0"	"49.7"	"246.5"	91.70	131.13	"143"	"5.6"	"35.7"	"58.7"	"251.6"	"94.4"	"134.992"	286.00	266.12
10304	"8"	"35"	"4815"	"040"	"SOMERSET  "	"SOMERSET HILLS"	"BERNARDSVILLE MIDDLE SCH "	"I "	"143"	"5.6"	"60.1"	"34.3"	"237.8"	94.40	134.99	"143"	"8.4"	"42.0"	"49.7"	"246.5"	91.70	131.13	"143"	"5.6"	"35.7"	"58.7"	"251.6"	"94.4"	"134.992"	286.00	266.12
10305	"8"	"35"	"4820"	"   "	"SOMERSET  "	"SOMERVILLE BOROUGH"	""	"FG"	"97"	"20.6"	"73.2"	"6.2"	"216.0"	79.40	77.01	"97"	"42.3"	"39.2"	"18.6"	"211.3"	57.80	56.06	"97"	"15.5"	"57.7"	"26.8"	"227.1"	"84.5"	"81.965"	194.00	133.08
10306	"8"	"35"	"4820"	"055"	"SOMERSET  "	"SOMERVILLE BOROUGH"	"SOMERVILLE MIDDLE        "	"FG"	"97"	"20.6"	"73.2"	"6.2"	"216.0"	79.40	77.01	"97"	"42.3"	"39.2"	"18.6"	"211.3"	57.80	56.06	"97"	"15.5"	"57.7"	"26.8"	"227.1"	"84.5"	"81.965"	194.00	133.08
10307	"8"	"35"	"4850"	"   "	"SOMERSET  "	"SOUTH BOUND BROOK"	""	"B "	"48"	"29.2"	"64.6"	"6.3"	"210.8"	70.90	34.03	"48"	"35.4"	"43.8"	"20.8"	"208.6"	64.60	31.00	"49"	"30.6"	"59.2"	"10.2"	"212.9"	"69.4"	"34.006"	96.00	65.04
10308	"8"	"35"	"4850"	"060"	"SOMERSET  "	"SOUTH BOUND BROOK"	"ROBERT MORRIS SCHOOL     "	"B "	"48"	"29.2"	"64.6"	"6.3"	"210.8"	70.90	34.03	"48"	"35.4"	"43.8"	"20.8"	"208.6"	64.60	31.00	"49"	"30.6"	"59.2"	"10.2"	"212.9"	"69.4"	"34.006"	96.00	65.04
10309	"8"	"35"	"5470"	"   "	"SOMERSET  "	"WARREN TWP"	""	"I "	"258"	"4.3"	"60.9"	"34.9"	"239.4"	95.80	247.16	"259"	"9.3"	"35.9"	"54.8"	"247.8"	90.70	234.91	"258"	"3.1"	"47.7"	"49.2"	"246.3"	"96.9"	"250.002"	517.00	482.07
10310	"8"	"35"	"5470"	"033"	"SOMERSET  "	"WARREN TWP"	"MIDDLE                   "	"I "	"258"	"4.3"	"60.9"	"34.9"	"239.4"	95.80	247.16	"259"	"9.3"	"35.9"	"54.8"	"247.8"	90.70	234.91	"258"	"3.1"	"47.7"	"49.2"	"246.3"	"96.9"	"250.002"	517.00	482.07
10311	"8"	"35"	"5540"	"   "	"SOMERSET  "	"WATCHUNG BORO"	""	"I "	"72"	"1.4"	"66.7"	"31.9"	"239.2"	98.60	70.99	"72"	"5.6"	"20.8"	"73.6"	"261.9"	94.40	67.96	"72"	"1.4"	"29.2"	"69.4"	"257.8"	"98.6"	"70.992"	144.00	138.96
10312	"8"	"35"	"5540"	"050"	"SOMERSET  "	"WATCHUNG BORO"	"VALLEY VIEW              "	"I "	"72"	"1.4"	"66.7"	"31.9"	"239.2"	98.60	70.99	"72"	"5.6"	"20.8"	"73.6"	"261.9"	94.40	67.96	"72"	"1.4"	"29.2"	"69.4"	"257.8"	"98.6"	"70.992"	144.00	138.96
10313	"8"	"37"	"0090"	"   "	"SUSSEX    "	"ANDOVER REG"	""	"FG"	"66"	"4.5"	"83.3"	"12.1"	"228.0"	95.40	62.96	"65"	"16.9"	"56.9"	"26.2"	"227.6"	83.10	54.01	"65"	"7.7"	"44.6"	"47.7"	"242.6"	"92.3"	"59.995"	131.00	116.97
10314	"8"	"37"	"0090"	"040"	"SUSSEX    "	"ANDOVER REG"	"LONG POND                "	"FG"	"66"	"4.5"	"83.3"	"12.1"	"228.0"	95.40	62.96	"65"	"16.9"	"56.9"	"26.2"	"227.6"	83.10	54.01	"65"	"7.7"	"44.6"	"47.7"	"242.6"	"92.3"	"59.995"	131.00	116.97
10315	"8"	"37"	"0640"	"   "	"SUSSEX    "	"BYRAM TWP"	""	"I "	"117"	"11.1"	"76.1"	"12.8"	"226.8"	88.90	104.01	"117"	"17.9"	"39.3"	"42.7"	"236.4"	82.00	95.94	"117"	"3.4"	"47.0"	"49.6"	"246.2"	"96.6"	"113.022"	234.00	199.95
10316	"8"	"37"	"0640"	"030"	"SUSSEX    "	"BYRAM TWP"	"BYRAM TWP INTERMEDIATE   "	"I "	"117"	"11.1"	"76.1"	"12.8"	"226.8"	88.90	104.01	"117"	"17.9"	"39.3"	"42.7"	"236.4"	82.00	95.94	"117"	"3.4"	"47.0"	"49.6"	"246.2"	"96.6"	"113.022"	234.00	199.95
10317	"8"	"37"	"1560"	"   "	"SUSSEX    "	"FRANKFORD TWP"	""	"FG"	"73"	"5.5"	"84.9"	"9.6"	"224.6"	94.50	68.98	"73"	"30.1"	"43.8"	"26.0"	"217.5"	69.80	50.95	"73"	"5.5"	"47.9"	"46.6"	"240.7"	"94.5"	"68.985"	146.00	119.93
10318	"8"	"37"	"1560"	"050"	"SUSSEX    "	"FRANKFORD TWP"	"FRANKFORD TWP            "	"FG"	"73"	"5.5"	"84.9"	"9.6"	"224.6"	94.50	68.98	"73"	"30.1"	"43.8"	"26.0"	"217.5"	69.80	50.95	"73"	"5.5"	"47.9"	"46.6"	"240.7"	"94.5"	"68.985"	146.00	119.93
10319	"8"	"37"	"1570"	"   "	"SUSSEX    "	"FRANKLIN BORO"	""	"CD"	"53"	"15.1"	"79.2"	"5.7"	"218.1"	84.90	44.99	"53"	"30.2"	"52.8"	"17.0"	"214.0"	69.80	36.99	"52"	"9.6"	"63.5"	"26.9"	"232.6"	"90.4"	"47.008"	106.00	81.99
10320	"8"	"37"	"1570"	"060"	"SUSSEX    "	"FRANKLIN BORO"	"FRANKLIN ELEM            "	"CD"	"53"	"15.1"	"79.2"	"5.7"	"218.1"	84.90	44.99	"53"	"30.2"	"52.8"	"17.0"	"214.0"	69.80	36.99	"52"	"9.6"	"63.5"	"26.9"	"232.6"	"90.4"	"47.008"	106.00	81.99
10321	"8"	"37"	"1800"	"   "	"SUSSEX    "	"GREEN TWP"	""	"I "	"52"	"9.6"	"67.3"	"23.1"	"228.7"	90.40	47.00	"52"	"17.3"	"53.8"	"28.8"	"230.1"	82.60	42.95	"52"	"5.8"	"40.4"	"53.8"	"249.7"	"94.2"	"48.984"	104.00	89.96
10322	"8"	"37"	"1800"	"060"	"SUSSEX    "	"GREEN TWP"	"GREEN HILLS SCHOOL       "	"I "	"52"	"9.6"	"67.3"	"23.1"	"228.7"	90.40	47.00	"52"	"17.3"	"53.8"	"28.8"	"230.1"	82.60	42.95	"52"	"5.8"	"40.4"	"53.8"	"249.7"	"94.2"	"48.984"	104.00	89.96
10323	"8"	"37"	"1930"	"   "	"SUSSEX    "	"HAMBURG BORO"	""	"DE"	"31"	"0.0"	"87.1"	"12.9"	"230.1"	100.00	31.00	"31"	"25.8"	"35.5"	"38.7"	"232.3"	74.20	23.00	"31"	"6.5"	"71.0"	"22.6"	"231.1"	"93.6"	"29.016"	62.00	54.00
10324	"8"	"37"	"1930"	"060"	"SUSSEX    "	"HAMBURG BORO"	"HAMBURG                  "	"DE"	"31"	"0.0"	"87.1"	"12.9"	"230.1"	100.00	31.00	"31"	"25.8"	"35.5"	"38.7"	"232.3"	74.20	23.00	"31"	"6.5"	"71.0"	"22.6"	"231.1"	"93.6"	"29.016"	62.00	54.00
10325	"8"	"37"	"2030"	"   "	"SUSSEX    "	"HARDYSTON TWP"	""	"FG"	"81"	"7.4"	"79.0"	"13.6"	"229.6"	92.60	75.00	"81"	"13.6"	"44.4"	"42.0"	"236.3"	86.40	69.98	"80"	"6.3"	"46.3"	"47.5"	"244.7"	"93.8"	"75.04"	162.00	144.99
10326	"8"	"37"	"2030"	"030"	"SUSSEX    "	"HARDYSTON TWP"	"HARDYSTON MIDDLE SCHOOL  "	"FG"	"81"	"7.4"	"79.0"	"13.6"	"229.6"	92.60	75.00	"81"	"13.6"	"44.4"	"42.0"	"236.3"	86.40	69.98	"80"	"6.3"	"46.3"	"47.5"	"244.7"	"93.8"	"75.04"	162.00	144.99
10327	"8"	"37"	"2240"	"   "	"SUSSEX    "	"HOPATCONG BOROUGH"	""	"FG"	"169"	"14.8"	"78.7"	"6.5"	"217.3"	85.20	143.98	"169"	"32.5"	"46.2"	"21.3"	"215.4"	67.50	114.07	"169"	"13.0"	"60.9"	"26.0"	"228.9"	"86.9"	"146.861"	338.00	258.06
10328	"8"	"37"	"2240"	"040"	"SUSSEX    "	"HOPATCONG BOROUGH"	"HOPATCONG MIDDLE         "	"FG"	"169"	"14.8"	"78.7"	"6.5"	"217.3"	85.20	143.98	"169"	"32.5"	"46.2"	"21.3"	"215.4"	67.50	114.07	"169"	"13.0"	"60.9"	"26.0"	"228.9"	"86.9"	"146.861"	338.00	258.06
10329	"8"	"37"	"2465"	"   "	"SUSSEX    "	"KITTATINNY REGIONAL"	""	"FG"	"201"	"8.0"	"74.6"	"17.4"	"227.7"	92.00	184.92	"200"	"14.0"	"58.0"	"28.0"	"227.2"	86.00	172.00	"201"	"8.5"	"32.3"	"59.2"	"248.3"	"91.5"	"183.915"	401.00	356.92
10330	"8"	"37"	"2465"	"050"	"SUSSEX    "	"KITTATINNY REGIONAL"	"KITTATINNY REG HIGH      "	"FG"	"201"	"8.0"	"74.6"	"17.4"	"227.7"	92.00	184.92	"200"	"14.0"	"58.0"	"28.0"	"227.2"	86.00	172.00	"201"	"8.5"	"32.3"	"59.2"	"248.3"	"91.5"	"183.915"	401.00	356.92
10331	"8"	"37"	"2490"	"   "	"SUSSEX    "	"LAFAYETTE TWP"	""	"GH"	"31"	"3.2"	"67.7"	"29.0"	"236.6"	96.70	29.97	"31"	"29.0"	"58.1"	"12.9"	"214.4"	71.00	22.01	"31"	"3.2"	"54.8"	"41.9"	"244.0"	"96.7"	"29.977"	62.00	51.98
10332	"8"	"37"	"2490"	"050"	"SUSSEX    "	"LAFAYETTE TWP"	"LAFAYETTE TWP.           "	"GH"	"31"	"3.2"	"67.7"	"29.0"	"236.6"	96.70	29.97	"31"	"29.0"	"58.1"	"12.9"	"214.4"	71.00	22.01	"31"	"3.2"	"54.8"	"41.9"	"244.0"	"96.7"	"29.977"	62.00	51.98
10333	"8"	"37"	"3590"	"   "	"SUSSEX    "	"NEWTON"	""	"CD"	"77"	"13.0"	"75.3"	"11.7"	"224.4"	87.00	66.99	"77"	"23.4"	"45.5"	"31.2"	"225.1"	76.70	59.05	"77"	"11.7"	"53.2"	"35.1"	"231.3"	"88.3"	"67.991"	154.00	126.04
10334	"8"	"37"	"3590"	"060"	"SUSSEX    "	"NEWTON"	"HALSTED ST.              "	"CD"	"77"	"13.0"	"75.3"	"11.7"	"224.4"	87.00	66.99	"77"	"23.4"	"45.5"	"31.2"	"225.1"	76.70	59.05	"77"	"11.7"	"53.2"	"35.1"	"231.3"	"88.3"	"67.991"	154.00	126.04
10335	"8"	"37"	"3840"	"   "	"SUSSEX    "	"OGDENSBURG BORO"	""	"FG"	"32"	"21.9"	"68.8"	"9.4"	"215.8"	78.20	25.02	"32"	"28.1"	"34.4"	"37.5"	"222.8"	71.90	23.00	"32"	"18.8"	"40.6"	"40.6"	"234.7"	"81.2"	"25.984"	64.00	48.03
10336	"8"	"37"	"3840"	"050"	"SUSSEX    "	"OGDENSBURG BORO"	"OGDENSBURG               "	"FG"	"32"	"21.9"	"68.8"	"9.4"	"215.8"	78.20	25.02	"32"	"28.1"	"34.4"	"37.5"	"222.8"	71.90	23.00	"32"	"18.8"	"40.6"	"40.6"	"234.7"	"81.2"	"25.984"	64.00	48.03
10337	"8"	"37"	"4960"	"   "	"SUSSEX    "	"SPARTA TOWNSHIP"	""	"I "	"337"	"6.2"	"72.7"	"21.1"	"230.6"	93.80	316.10	"338"	"13.6"	"49.4"	"37.0"	"233.9"	86.40	292.03	"337"	"5.9"	"48.1"	"46.0"	"242.4"	"94.1"	"317.117"	675.00	608.13
10338	"8"	"37"	"4960"	"057"	"SUSSEX    "	"SPARTA TOWNSHIP"	"SPARTA MIDDLE SCHOOL     "	"I "	"337"	"6.2"	"72.7"	"21.1"	"230.6"	93.80	316.10	"338"	"13.6"	"49.4"	"37.0"	"233.9"	86.40	292.03	"337"	"5.9"	"48.1"	"46.0"	"242.4"	"94.1"	"317.117"	675.00	608.13
10339	"8"	"37"	"5030"	"   "	"SUSSEX    "	"STANHOPE BORO"	""	"GH"	"53"	"5.7"	"81.1"	"13.2"	"228.6"	94.30	49.97	"53"	"17.0"	"47.2"	"35.8"	"229.6"	83.00	43.99	"53"	"9.4"	"58.5"	"32.1"	"235.1"	"90.6"	"48.018"	106.00	93.96
10340	"8"	"37"	"5030"	"050"	"SUSSEX    "	"STANHOPE BORO"	"VALLEY ROAD SCHOOL       "	"GH"	"53"	"5.7"	"81.1"	"13.2"	"228.6"	94.30	49.97	"53"	"17.0"	"47.2"	"35.8"	"229.6"	83.00	43.99	"53"	"9.4"	"58.5"	"32.1"	"235.1"	"90.6"	"48.018"	106.00	93.96
10341	"8"	"37"	"5100"	"   "	"SUSSEX    "	"SUSSEX-WANTAGE REGIONAL"	""	"DE"	"161"	"13.0"	"76.4"	"10.6"	"222.3"	87.00	140.07	"159"	"30.8"	"50.3"	"18.9"	"215.2"	69.20	110.02	"160"	"8.8"	"48.8"	"42.5"	"239.6"	"91.3"	"146.08"	320.00	250.09
10342	"8"	"37"	"5100"	"060"	"SUSSEX    "	"SUSSEX-WANTAGE REGIONAL"	"SUSSEX MIDDLE SCHOOL     "	"DE"	"161"	"13.0"	"76.4"	"10.6"	"222.3"	87.00	140.07	"159"	"30.8"	"50.3"	"18.9"	"215.2"	69.20	110.02	"160"	"8.8"	"48.8"	"42.5"	"239.6"	"91.3"	"146.08"	320.00	250.09
10343	"8"	"37"	"5360"	"   "	"SUSSEX    "	"VERNON TOWNSHIP"	""	"FG"	"289"	"8.7"	"76.1"	"15.2"	"224.1"	91.30	263.85	"288"	"21.5"	"45.8"	"32.6"	"227.9"	78.40	225.79	"289"	"6.2"	"50.9"	"42.9"	"239.2"	"93.8"	"271.082"	577.00	489.64
10344	"8"	"37"	"5360"	"025"	"SUSSEX    "	"VERNON TOWNSHIP"	"GLEN MEADOW              "	"FG"	"289"	"8.7"	"76.1"	"15.2"	"224.1"	91.30	263.85	"288"	"21.5"	"45.8"	"32.6"	"227.9"	78.40	225.79	"289"	"6.2"	"50.9"	"42.9"	"239.2"	"93.8"	"271.082"	577.00	489.64
10345	"8"	"39"	"0310"	"   "	"UNION     "	"BERKELEY HEIGHTS"	""	"I "	"190"	"1.1"	"64.2"	"34.7"	"238.3"	98.90	187.91	"190"	"8.4"	"33.7"	"57.9"	"252.6"	91.60	174.04	"190"	"1.6"	"28.4"	"70.0"	"263.1"	"98.4"	"186.96"	380.00	361.95
10346	"8"	"39"	"0310"	"030"	"UNION     "	"BERKELEY HEIGHTS"	"COLUMBIA                 "	"I "	"190"	"1.1"	"64.2"	"34.7"	"238.3"	98.90	187.91	"190"	"8.4"	"33.7"	"57.9"	"252.6"	91.60	174.04	"190"	"1.6"	"28.4"	"70.0"	"263.1"	"98.4"	"186.96"	380.00	361.95
10347	"8"	"39"	"0850"	"   "	"UNION     "	"CLARK PUBLIC SCHOOLS"	""	"FG"	"189"	"7.4"	"73.0"	"19.6"	"229.5"	92.60	175.01	"189"	"18.0"	"50.8"	"31.2"	"229.3"	82.00	154.98	"189"	"5.8"	"48.1"	"46.0"	"245.0"	"94.1"	"177.849"	378.00	329.99
10348	"8"	"39"	"0850"	"035"	"UNION     "	"CLARK PUBLIC SCHOOLS"	"CARL H. KUMPF            "	"FG"	"189"	"7.4"	"73.0"	"19.6"	"229.5"	92.60	175.01	"189"	"18.0"	"50.8"	"31.2"	"229.3"	82.00	154.98	"189"	"5.8"	"48.1"	"46.0"	"245.0"	"94.1"	"177.849"	378.00	329.99
10349	"8"	"39"	"0980"	"033"	"UNION     "	"CRANFORD TOWNSHIP"	"HILLSIDE AVE SCH         "	"I "	"123"	"12.2"	"69.9"	"17.9"	"227.3"	87.80	107.99	"123"	"21.1"	"47.2"	"31.7"	"226.9"	78.90	97.04	"123"	"8.1"	"48.8"	"43.1"	"240.7"	"91.9"	"113.037"	246.00	205.04
10350	"8"	"39"	"0980"	"037"	"UNION     "	"CRANFORD TOWNSHIP"	"ORANGE AVE SCH           "	"I "	"161"	"3.7"	"67.1"	"29.2"	"236.2"	96.30	155.04	"161"	"8.1"	"36.6"	"55.3"	"250.9"	91.90	147.95	"161"	"5.0"	"40.4"	"54.7"	"247.6"	"95.1"	"153.111"	322.00	303.00
10351	"8"	"39"	"0980"	"   "	"UNION     "	"CRANFORD TOWNSHIP"	""	"I "	"284"	"7.4"	"68.3"	"24.3"	"232.3"	92.60	262.98	"284"	"13.7"	"41.2"	"45.1"	"240.5"	86.30	245.09	"284"	"6.3"	"44.0"	"49.6"	"244.7"	"93.6"	"265.824"	568.00	508.07
10352	"8"	"39"	"1320"	"240"	"UNION     "	"ELIZABETH"	"NUMBER 21 VICTOR MRAVLAG E.S. "	"A "																						0.00	0.00
10353	"8"	"39"	"1320"	"250"	"UNION     "	"ELIZABETH"	"NO 22 WILLIAM F HALLORAN "	"A "	"106"	"0.0"	"71.7"	"28.3"	"239.0"	100.00	106.00	"106"	"0.9"	"43.4"	"55.7"	"254.4"	99.10	105.04	"106"	"0.0"	"40.6"	"59.4"	"254.4"	"100"	"106"	318.00	317.04
10354	"8"	"39"	"1320"	"090"	"UNION     "	"ELIZABETH"	"NO 1 G WASHINGTON        "	"A "	"114"	"48.2"	"51.8"	"0.0"	"198.6"	51.80	59.05	"114"	"74.6"	"25.4"	"0.0"	"177.5"	25.40	28.95	"115"	"56.5"	"41.7"	"1.7"	"197.1"	"43.4"	"49.91"	343.00	137.91
10355	"8"	"39"	"1320"	"030"	"UNION     "	"ELIZABETH"	"NO 7 TERENCE C. REILLY ES"	"A "	"127"	"0.0"	"73.2"	"26.8"	"237.6"	100.00	127.00	"127"	"0.8"	"25.2"	"74.0"	"266.4"	99.20	125.98	"127"	"0.8"	"38.6"	"60.6"	"250.7"	"99.2"	"125.984"	381.00	378.96
10356	"8"	"39"	"1320"	"   "	"UNION     "	"ELIZABETH"	""	"A "	"1533"	"27.8"	"66.7"	"5.5"	"211.8"	72.20	1106.82	"1532"	"38.4"	"42.3"	"19.3"	"210.1"	61.60	943.71	"1532"	"29.0"	"53.7"	"17.2"	"216.5"	"70.9"	"1086.188"	4597.00	3136.72
10357	"8"	"39"	"1320"	"100"	"UNION     "	"ELIZABETH"	"NO 2 WINFIELD SCOTT      "	"A "	"35"	"34.3"	"65.7"	"0.0"	"207.5"	65.70	22.99	"34"	"55.9"	"32.4"	"11.8"	"193.6"	44.20	15.02	"34"	"35.3"	"55.9"	"8.8"	"204.8"	"64.7"	"21.998"	103.00	60.02
10358	"8"	"39"	"1320"	"160"	"UNION     "	"ELIZABETH"	"NO 13 B FRANKLIN         "	"A "	"35"	"34.3"	"65.7"	"0.0"	"207.3"	65.70	22.99	"35"	"40.0"	"45.7"	"14.3"	"206.5"	60.00	21.00	"35"	"28.6"	"57.1"	"14.3"	"214.7"	"71.4"	"24.99"	105.00	68.98
10359	"8"	"39"	"1320"	"230"	"UNION     "	"ELIZABETH"	"NO 20 JOHN MARSHALL      "	"A "	"45"	"24.4"	"73.3"	"2.2"	"208.7"	75.50	33.97	"45"	"31.1"	"57.8"	"11.1"	"204.4"	68.90	31.00	"45"	"24.4"	"68.9"	"6.7"	"212.2"	"75.6"	"34.02"	135.00	99.00
10360	"8"	"39"	"1320"	"280"	"UNION     "	"ELIZABETH"	"NO 25 CHARLES HUDSON     "	"A "	"52"	"40.4"	"59.6"	"0.0"	"203.4"	59.60	30.99	"52"	"51.9"	"38.5"	"9.6"	"197.0"	48.10	25.01	"52"	"36.5"	"55.8"	"7.7"	"204.9"	"63.5"	"33.02"	156.00	89.02
10361	"8"	"39"	"1320"	"290"	"UNION     "	"ELIZABETH"	"NO 26 DR. ORLANDO EDREIRA ACADEMY "	"A "	"52"	"13.5"	"80.8"	"5.8"	"217.8"	86.60	45.03	"52"	"13.5"	"55.8"	"30.8"	"233.0"	86.60	45.03	"52"	"13.5"	"59.6"	"26.9"	"229.2"	"86.5"	"44.98"	156.00	135.04
10362	"8"	"39"	"1320"	"150"	"UNION     "	"ELIZABETH"	"NO 12 ELMORA             "	"A "	"53"	"24.5"	"75.5"	"0.0"	"209.8"	75.50	40.01	"53"	"50.9"	"39.6"	"9.4"	"198.7"	49.00	25.97	"53"	"35.8"	"60.4"	"3.8"	"206.1"	"64.2"	"34.026"	159.00	100.01
10363	"8"	"39"	"1320"	"210"	"UNION     "	"ELIZABETH"	"NO 18 ROBERT MORRIS      "	"A "	"53"	"26.4"	"69.8"	"3.8"	"213.8"	73.60	39.00	"53"	"41.5"	"39.6"	"18.9"	"213.1"	58.50	31.00	"53"	"22.6"	"60.4"	"17.0"	"218.9"	"77.4"	"41.022"	159.00	111.03
10364	"8"	"39"	"1320"	"260"	"UNION     "	"ELIZABETH"	"NO 23 N M BUTLER         "	"A "	"53"	"39.6"	"60.4"	"0.0"	"199.1"	60.40	32.01	"53"	"47.2"	"47.2"	"5.7"	"190.5"	52.90	28.03	"53"	"35.8"	"54.7"	"9.4"	"207.9"	"64.1"	"33.973"	159.00	94.02
10365	"8"	"39"	"1320"	"190"	"UNION     "	"ELIZABETH"	"NO 16 MADISON MONROE     "	"A "	"54"	"20.4"	"77.8"	"1.9"	"213.1"	79.70	43.03	"55"	"40.0"	"50.9"	"9.1"	"207.2"	60.00	33.00	"55"	"21.8"	"65.5"	"12.7"	"220.2"	"78.2"	"43.01"	164.00	119.04
10366	"8"	"39"	"1320"	"300"	"UNION     "	"ELIZABETH"	"NO 5 MABEL G HOLMES ES"	"A "	"57"	"38.6"	"61.4"	"0.0"	"203.6"	61.40	34.99	"57"	"57.9"	"36.8"	"5.3"	"186.5"	42.10	23.99	"57"	"31.6"	"57.9"	"10.5"	"210.2"	"68.4"	"38.988"	171.00	97.98
